Sales Report,,,,,,,,,,,,,,,,,
Date,Day,Sales Rep,Product,Units, Price ,Total Sales,City,Region,,,,,,,,,
20 November 2019,Monday,Marian  Hill,Nestle Smarties Pop-Up,3,213.00,639,Trivandrum,South,,,,,,,,,
21 November 2019,Tuesday,Marian  Hill,Nestle Aero Mint Potz,3,244.00,732,Trivandrum,South,,,,,,,,,
22 November 2019,Wednesday,Herman  Williams,Nestle Fab,3,433.00,1299,Darjeeling,East,,,,,,,,,
23 November 2019,Thursday,Donna  Reid,Nestle Rolo Potz,1,451.00,451,Goa,West,,,,,,,,,
24 November 2019,Friday,Christy  Olson,Nestle Fab,2,332.00,664,Surat,West,,,,,,,,,
25 November 2019,Saturday,Bernadette  Page,Nestle Toffee Crumble,3,356.00,1068,Delhi,North,,,,,,,,,
26 November 2019,Sunday,Don  Gonzales,Nestle Rowntree Fruit Pastil,2,339.00,678,Mysore,South,,,,,,,,,
27 November 2019,Monday,Robert  Munoz,Nestle Maxibon Cookie,1,168.00,168,Delhi,North,,,,,,,,,
28 November 2019,Tuesday,Willie  Vega,Nestle Maxibon Cookie,5,196.00,980,Delhi,North,,,,,,,,,
29 November 2019,Wednesday,Christy  Olson,Nestle Toffee Crumble,1,288.00,288,Surat,West,,,,,,,,,
30 November 2019,Thursday,Andrew  Meyer,Nestle Milky Bar Stick,3,475.00,1425,Mumbai,West,,,,,,,,,
01 December 2019,Friday,Cecilia  Manning,Nestle Smarties Pop-Up,3,500.00,1500,Trivandrum,South,,,,,,,,,
02 December 2019,Saturday,Della  Jensen,Nestle Aero Mint Potz,2,365.00,730,Patna,East,,,,,,,,,
03 December 2019,Sunday,Willie  Vega,Nestle Milky Bar Stick,3,336.00,1008,Delhi,North,,,,,,,,,
04 December 2019,Monday,Johanna  Boone,Nestle Maxibon Cookie,3,295.00,885,Mysore,South,,,,,,,,,
05 December 2019,Tuesday,Andrew  Meyer,Nestle Rolo Potz,3,408.00,1224,Mumbai,West,,,,,,,,,
06 December 2019,Wednesday,Max  Rodgers,Nestle Rolo Potz,3,322.00,966,Nagpur,West,,,,,,,,,
07 December 2019,Thursday,Max  Rodgers,Nestle Fab,1,305.00,305,Nagpur,West,,,,,,,,,
08 December 2019,Friday,Ellen  Weaver,Nestle Aero Mint Potz,2,202.00,404,Hyderabad,South,,,,,,,,,
09 December 2019,Saturday,Ben  Perez,Nestle Kit Kat Cone,4,389.00,1556,Goa,West,,,,,,,,,
10 December 2019,Sunday,Shari  Silva,Nestle Milky Bar Stick,1,202.00,202,Mysore,South,,,,,,,,,
11 December 2019,Monday,Edwin  Malone,Nestle Toffee Crumble,2,355.00,710,Kolkata,East,,,,,,,,,
12 December 2019,Tuesday,Mable  Lindsey,Nestle Fab,2,471.00,942,Ahmedabad,West,,,,,,,,,
13 December 2019,Wednesday,Andrew  Meyer,Nestle Milky Bar Stick,1,483.00,483,Mumbai,West,,,,,,,,,
14 December 2019,Thursday,Cassandra  Franklin,Nestle Kit Kat Cone,2,410.00,820,Delhi,North,,,,,,,,,
15 December 2019,Friday,Colleen  Warren,Nestle Rowntree Fruit Pastil,3,310.00,930,Ahmedabad,West,,,,,,,,,
16 December 2019,Saturday,Trevor  Jones,Nestle Aero Mint Potz,3,155.00,465,Pune,West,,,,,,,,,
17 December 2019,Sunday,Della  Jensen,Nestle Fab,19,303.00,5757,Patna,East,,,,,,,,,
18 December 2019,Monday,Elvira  Bowman,Nestle Rolo Potz,3,236.00,708,Srinagar,North,,,,,,,,,
19 December 2019,Tuesday,Drew  Rogers,Nestle Fab,1,109.00,109,Delhi,North,,,,,,,,,
20 December 2019,Wednesday,Allan  Ramos,Nestle Aero Mint Potz,4,391.00,1564,Jodhpur,North,,,,,,,,,
21 December 2019,Thursday,Nellie  Joseph,Nestle Fab,3,360.00,1080,Patna,East,,,,,,,,,
22 December 2019,Friday,Felicia  Jennings,Nestle Toffee Crumble,1,326.00,326,Pune,West,,,,,,,,,
23 December 2019,Saturday,Cecilia  Manning,Nestle Rowntree Fruit Pastil,2,148.00,296,Trivandrum,South,,,,,,,,,
24 December 2019,Sunday,Sylvester  Morales,Nestle Milky Bar Stick,1,120.00,120,Mumbai,West,,,,,,,,,
25 December 2019,Monday,Billie  Chandler,Nestle Maxibon Cookie,2,153.00,306,Surat,West,,,,,,,,,
26 December 2019,Tuesday,Cassandra  Franklin,Nestle Smarties Pop-Up,2,437.00,874,Delhi,North,,,,,,,,,
27 December 2019,Wednesday,Brooke  Horton,Nestle Rolo Potz,2,373.00,746,Nainital,North,,,,,,,,,
28 December 2019,Thursday,Elaine  Ellis,Nestle Milky Bar Stick,1,235.00,235,Hyderabad,South,,,,,,,,,
29 December 2019,Friday,Fernando  Rowe,Nestle Kit Kat Cone,2,195.00,390,Ahmedabad,West,,,,,,,,,
30 December 2019,Saturday,Trevor  Jones,Nestle Smarties Pop-Up,1,338.00,338,Pune,West,,,,,,,,,
31 December 2019,Sunday,Lance  Yates,Nestle Aero Mint Potz,2,223.00,446,Srinagar,North,,,,,,,,,
01 January 2020,Monday,Mable  Lindsey,Nestle Fab,1,249.00,249,Ahmedabad,West,,,,,,,,,
02 January 2020,Tuesday,Salvador  Bass,Nestle Rowntree Fruit Pastil,3,497.00,1491,Goa,West,,,,,,,,,
03 January 2020,Wednesday,Isabel  Cross,Nestle Smarties Pop-Up,1,487.00,487,Ranchi,East,,,,,,,,,
04 January 2020,Thursday,Brooke  Horton,Nestle Milky Bar Stick,1,155.00,155,Nainital,North,,,,,,,,,
05 January 2020,Friday,Donna  Reid,Nestle Smarties Pop-Up,1,234.00,234,Goa,West,,,,,,,,,
06 January 2020,Saturday,Sandra  Floyd,Nestle Smarties Pop-Up,4,351.00,1404,Nainital,North,,,,,,,,,
07 January 2020,Sunday,Trevor  Jones,Nestle Fab,1,293.00,293,Pune,West,,,,,,,,,
08 January 2020,Monday,Woodrow  Colon,Nestle Aero Mint Potz,17,175.00,2975,Cochin,South,,,,,,,,,
09 January 2020,Tuesday,Brooke  Horton,Nestle Fab,2,378.00,756,Nainital,North,,,,,,,,,
10 January 2020,Wednesday,Lorraine  Gibson,Nestle Milky Bar Stick,1,415.00,415,Kolkata,East,,,,,,,,,
11 January 2020,Thursday,Cindy  Becker,Nestle Rowntree Fruit Pastil,3,449.00,1347,Bangalore,South,,,,,,,,,
12 January 2020,Friday,Andrew  Meyer,Nestle Toffee Crumble,1,422.00,422,Mumbai,West,,,,,,,,,
13 January 2020,Saturday,Max  Rodgers,Nestle Fab,3,206.00,618,Nagpur,West,,,,,,,,,
14 January 2020,Sunday,Robert  Munoz,Nestle Fab,3,138.00,414,Delhi,North,,,,,,,,,
15 January 2020,Monday,Johanna  Boone,Nestle Milky Bar Stick,1,219.00,219,Mysore,South,,,,,,,,,
16 January 2020,Tuesday,Kyle  Carr,Nestle Milky Bar Stick,3,354.00,1062,Delhi,North,,,,,,,,,
17 January 2020,Wednesday,Della  Jensen,Nestle Fab,2,357.00,714,Patna,East,,,,,,,,,
18 January 2020,Thursday,Trevor  Jones,Nestle Aero Mint Potz,2,390.00,780,Pune,West,,,,,,,,,
19 January 2020,Friday,Ellen  Weaver,Nestle Rolo Potz,1,456.00,456,Hyderabad,South,,,,,,,,,
20 January 2020,Saturday,Billie  Chandler,Nestle Toffee Crumble,3,212.00,636,Surat,West,,,,,,,,,
21 January 2020,Sunday,Robert  Munoz,Nestle Toffee Crumble,4,178.00,712,Delhi,North,,,,,,,,,
22 January 2020,Monday,Ellen  Weaver,Nestle Rowntree Fruit Pastil,1,133.00,133,Hyderabad,South,,,,,,,,,
23 January 2020,Tuesday,Elbert  Klein,Nestle Fab,3,493.00,1479,Cochin,South,,,,,,,,,
24 January 2020,Wednesday,Bobbie  Ryan,Nestle Rowntree Fruit Pastil,3,344.00,1032,Darjeeling,East,,,,,,,,,
25 January 2020,Thursday,Kyle  Carr,Nestle Fab,2,282.00,564,Delhi,North,,,,,,,,,
26 January 2020,Friday,Christy  Olson,Nestle Smarties Pop-Up,2,379.00,758,Surat,West,,,,,,,,,
27 January 2020,Saturday,Trevor  Jones,Nestle Rolo Potz,2,255.00,510,Pune,West,,,,,,,,,
28 January 2020,Sunday,Charlie  Wood,Nestle Smarties Pop-Up,2,212.00,424,Agra,North,,,,,,,,,
29 January 2020,Monday,Andrew  Meyer,Nestle Toffee Crumble,3,346.00,1038,Mumbai,West,,,,,,,,,
30 January 2020,Tuesday,Christina  Fuller,Nestle Rolo Potz,3,142.00,426,Nagpur,West,,,,,,,,,
31 January 2020,Wednesday,Jenny  Garcia,Nestle Aero Mint Potz,2,237.00,474,Shimla,North,,,,,,,,,
01 February 2020,Thursday,Edwin  Malone,Nestle Milky Bar Stick,2,198.00,396,Kolkata,East,,,,,,,,,
02 February 2020,Friday,Patty  Thompson,Nestle Kit Kat Cone,3,200.00,600,Mumbai,West,,,,,,,,,
03 February 2020,Saturday,Cassandra  Franklin,Nestle Smarties Pop-Up,3,397.00,1191,Delhi,North,,,,,,,,,
04 February 2020,Sunday,Dan  Peterson,Nestle Fab,4,426.00,1704,Shimla,North,,,,,,,,,
05 February 2020,Monday,Sonya  Mullins,Nestle Fab,3,463.00,1389,Kolkata,East,,,,,,,,,
06 February 2020,Tuesday,Jenny  Garcia,Nestle Smarties Pop-Up,3,138.00,414,Shimla,North,,,,,,,,,
07 February 2020,Wednesday,Iris  Underwood,Nestle Fab,4,112.00,448,Pune,West,,,,,,,,,
08 February 2020,Thursday,Mable  Lindsey,Nestle Milky Bar Stick,2,320.00,640,Ahmedabad,West,,,,,,,,,
09 February 2020,Friday,Shari  Silva,Nestle Fab,2,407.00,814,Mysore,South,,,,,,,,,
10 February 2020,Saturday,Mable  Lindsey,Nestle Fab,2,142.00,284,Ahmedabad,West,,,,,,,,,
11 February 2020,Sunday,Dan  Peterson,Nestle Kit Kat Cone,2,273.00,546,Shimla,North,,,,,,,,,
12 February 2020,Monday,Salvador  Bass,Nestle Fab,3,122.00,366,Goa,West,,,,,,,,,
13 February 2020,Tuesday,Cassandra  Franklin,Nestle Toffee Crumble,2,380.00,760,Delhi,North,,,,,,,,,
14 February 2020,Wednesday,Cassandra  Franklin,Nestle Smarties Pop-Up,4,154.00,616,Delhi,North,,,,,,,,,
15 February 2020,Thursday,Lynette  Brewer,Nestle Aero Mint Potz,3,154.00,462,Varanasi,North,,,,,,,,,
16 February 2020,Friday,Sonya  Mullins,Nestle Toffee Crumble,3,313.00,939,Kolkata,East,,,,,,,,,
17 February 2020,Saturday,Blake  Bridges,Nestle Fab,1,366.00,366,Cochin,South,,,,,,,,,
18 February 2020,Sunday,Cassandra  Franklin,Nestle Fab,14,338.00,4732,Delhi,North,,,,,,,,,
19 February 2020,Monday,Billie  Chandler,Nestle Milky Bar Stick,2,266.00,532,Surat,West,,,,,,,,,
20 February 2020,Tuesday,Bethany  Pena,Nestle Smarties Pop-Up,2,115.00,230,Nagpur,West,,,,,,,,,
21 February 2020,Wednesday,Ivan  Adkins,Nestle Smarties Pop-Up,17,123.00,2091,Mumbai,West,,,,,,,,,
22 February 2020,Thursday,Ruben  Nunez,Nestle Toffee Crumble,2,365.00,730,Ahmedabad,West,,,,,,,,,
23 February 2020,Friday,Shari  Silva,Nestle Aero Mint Potz,4,441.00,1764,Mysore,South,,,,,,,,,
24 February 2020,Saturday,Robert  Munoz,Nestle Toffee Crumble,2,317.00,634,Delhi,North,,,,,,,,,
25 February 2020,Sunday,Bernadette  Page,Nestle Smarties Pop-Up,1,414.00,414,Delhi,North,,,,,,,,,
26 February 2020,Monday,Sandra  Floyd,Nestle Milky Bar Stick,3,484.00,1452,Nainital,North,,,,,,,,,
27 February 2020,Tuesday,Charlie  Wood,Nestle Aero Mint Potz,2,212.00,424,Agra,North,,,,,,,,,
28 February 2020,Wednesday,Johanna  Boone,Nestle Aero Mint Potz,3,371.00,1113,Mysore,South,,,,,,,,,
29 February 2020,Thursday,Willie  Vega,Nestle Aero Mint Potz,2,484.00,968,Delhi,North,,,,,,,,,
01 March 2020,Friday,Edwin  Malone,Nestle Smarties Pop-Up,1,424.00,424,Kolkata,East,,,,,,,,,
02 March 2020,Saturday,Lynette  Brewer,Nestle Fab,1,370.00,370,Varanasi,North,,,,,,,,,
03 March 2020,Sunday,Beth  Tucker,Nestle Smarties Pop-Up,2,364.00,728,Pune,West,,,,,,,,,
04 March 2020,Monday,Billie  Chandler,Nestle Smarties Pop-Up,3,488.00,1464,Surat,West,,,,,,,,,
05 March 2020,Tuesday,Cindy  Becker,Nestle Milky Bar Stick,3,173.00,519,Bangalore,South,,,,,,,,,
06 March 2020,Wednesday,Della  Jensen,Nestle Smarties Pop-Up,2,434.00,868,Patna,East,,,,,,,,,
07 March 2020,Thursday,Lula  Daniels,Nestle Fab,2,108.00,216,Nainital,North,,,,,,,,,
08 March 2020,Friday,Cecilia  Manning,Nestle Toffee Crumble,2,162.00,324,Trivandrum,South,,,,,,,,,
09 March 2020,Saturday,Edwin  Malone,Nestle Toffee Crumble,2,254.00,508,Kolkata,East,,,,,,,,,
10 March 2020,Sunday,Salvador  Bass,Nestle Rolo Potz,3,225.00,675,Goa,West,,,,,,,,,
11 March 2020,Monday,Eric  Rose,Nestle Aero Mint Potz,3,340.00,1020,Mumbai,West,,,,,,,,,
12 March 2020,Tuesday,Rachel  Gomez,Nestle Milky Bar Stick,3,410.00,1230,Delhi,North,,,,,,,,,
13 March 2020,Wednesday,Billie  Chandler,Nestle Nobbly Bobbly,2,222.00,444,Surat,West,,,,,,,,,
14 March 2020,Thursday,Rachel  Gomez,Nestle Aero Mint Potz,6,429.00,2574,Delhi,North,,,,,,,,,
15 March 2020,Friday,Salvador  Bass,Nestle Toffee Crumble,3,383.00,1149,Goa,West,,,,,,,,,
16 March 2020,Saturday,Salvador  Bass,Nestle Rowntree Screamers,1,453.00,453,Goa,West,,,,,,,,,
17 March 2020,Sunday,Lorraine  Gibson,Nestle Aero Mint Potz,3,329.00,987,Kolkata,East,,,,,,,,,
18 March 2020,Monday,Salvador  Bass,Nestle Kit Kat Cone,1,213.00,213,Goa,West,,,,,,,,,
19 March 2020,Tuesday,Trevor  Jones,Nestle Kit Kat Cone,2,118.00,236,Pune,West,,,,,,,,,
20 March 2020,Wednesday,Drew  Rogers,Nestle Rolo Potz,2,369.00,738,Delhi,North,,,,,,,,,
21 March 2020,Thursday,Drew  Rogers,Nestle Milky Bar Stick,3,253.00,759,Delhi,North,,,,,,,,,
22 March 2020,Friday,Carla  Mccormick,Nestle Fab,3,467.00,1401,Varanasi,North,,,,,,,,,
23 March 2020,Saturday,Peter  Hodges,Nestle Fab,2,398.00,796,Shimla,North,,,,,,,,,
24 March 2020,Sunday,Jaime  Pearson,Nestle Rolo Potz,3,314.00,942,Jodhpur,North,,,,,,,,,
25 March 2020,Monday,Isabel  Cross,Nestle Maxibon Cookie,1,392.00,392,Ranchi,East,,,,,,,,,
26 March 2020,Tuesday,Christina  Fuller,Nestle Fab,2,365.00,730,Nagpur,West,,,,,,,,,
27 March 2020,Wednesday,Donna  Reid,Nestle Aero Mint Potz,2,338.00,676,Goa,West,,,,,,,,,
28 March 2020,Thursday,Edwin  Malone,Nestle Aero Mint Potz,3,238.00,714,Kolkata,East,,,,,,,,,
29 March 2020,Friday,Lee  Mack,Nestle Fab,3,213.00,639,Delhi,North,,,,,,,,,
30 March 2020,Saturday,Ernest  Davis,Nestle Fab,3,471.00,1413,Mumbai,West,,,,,,,,,
31 March 2020,Sunday,Drew  Rogers,Nestle Toffee Crumble,3,474.00,1422,Delhi,North,,,,,,,,,
01 April 2020,Monday,Jenny  Garcia,Nestle Milky Bar Stick,2,211.00,422,Shimla,North,,,,,,,,,
02 April 2020,Tuesday,Bobbie  Ryan,Nestle Aero Mint Potz,3,191.00,573,Darjeeling,East,,,,,,,,,
03 April 2020,Wednesday,Willie  Vega,Nestle Toffee Crumble,2,200.00,400,Delhi,North,,,,,,,,,
04 April 2020,Thursday,Rachel  Gomez,Nestle Rowntree Fruit Pastil,1,380.00,380,Delhi,North,,,,,,,,,
05 April 2020,Friday,Trevor  Jones,Nestle Fab,1,171.00,171,Pune,West,,,,,,,,,
06 April 2020,Saturday,Lorraine  Gibson,Nestle Kit Kat Cone,3,491.00,1473,Kolkata,East,,,,,,,,,
07 April 2020,Sunday,Lynette  Brewer,Nestle Fab,1,323.00,323,Varanasi,North,,,,,,,,,
08 April 2020,Monday,Rachel  Gomez,Nestle Smarties Pop-Up,2,234.00,468,Delhi,North,,,,,,,,,
09 April 2020,Tuesday,Cassandra  Franklin,Nestle Rowntree Screamers,3,466.00,1398,Delhi,North,,,,,,,,,
10 April 2020,Wednesday,Mable  Lindsey,Nestle Toffee Crumble,25,174.00,4350,Ahmedabad,West,,,,,,,,,
11 April 2020,Thursday,Robert  Munoz,Nestle Toffee Crumble,1,296.00,296,Delhi,North,,,,,,,,,
12 April 2020,Friday,Marion  Glover,Nestle Maxibon Cookie,3,308.00,924,Durgapur,East,,,,,,,,,
13 April 2020,Saturday,Mable  Lindsey,Nestle Maxibon Cookie,2,435.00,870,Ahmedabad,West,,,,,,,,,
14 April 2020,Sunday,Isabel  Cross,Nestle Maxibon Cookie,2,139.00,278,Ranchi,East,,,,,,,,,
15 April 2020,Monday,Ernest  Davis,Nestle Nobbly Bobbly,1,392.00,392,Mumbai,West,,,,,,,,,
16 April 2020,Tuesday,Cassandra  Franklin,Nestle Smarties Pop-Up,1,431.00,431,Delhi,North,,,,,,,,,
17 April 2020,Wednesday,Eric  Rose,Nestle Rowntree Fruit Pastil,2,407.00,814,Mumbai,West,,,,,,,,,
18 April 2020,Thursday,Jenny  Garcia,Nestle Smarties Pop-Up,3,245.00,735,Shimla,North,,,,,,,,,
19 April 2020,Friday,Bernadette  Page,Nestle Smarties Pop-Up,1,311.00,311,Delhi,North,,,,,,,,,
20 April 2020,Saturday,Elbert  Klein,Nestle Maxibon Cookie,3,262.00,786,Cochin,South,,,,,,,,,
21 April 2020,Sunday,Edwin  Malone,Nestle Fab,2,494.00,988,Kolkata,East,,,,,,,,,
22 April 2020,Monday,Cindy  Becker,Nestle Aero Mint Potz,1,268.00,268,Bangalore,South,,,,,,,,,
23 April 2020,Tuesday,Robert  Munoz,Nestle Milky Bar Stick,5,169.00,845,Delhi,North,,,,,,,,,
24 April 2020,Wednesday,Sandra  Floyd,Nestle Smarties Pop-Up,24,395.00,9480,Nainital,North,,,,,,,,,
25 April 2020,Thursday,Carla  Mccormick,Nestle Toffee Crumble,19,490.00,9310,Varanasi,North,,,,,,,,,
26 April 2020,Friday,Isabel  Cross,Nestle Aero Mint Potz,24,149.00,3576,Ranchi,East,,,,,,,,,
27 April 2020,Saturday,Max  Rodgers,Nestle Toffee Crumble,20,265.00,5300,Nagpur,West,,,,,,,,,
28 April 2020,Sunday,Brooke  Horton,Nestle Fab,2,341.00,682,Nainital,North,,,,,,,,,
29 April 2020,Monday,Salvador  Bass,Nestle Smarties Pop-Up,5,348.00,1740,Goa,West,,,,,,,,,
30 April 2020,Tuesday,Brooke  Horton,Nestle Toffee Crumble,3,314.00,942,Nainital,North,,,,,,,,,
01 May 2020,Wednesday,Salvador  Bass,Nestle Milky Bar Stick,3,430.00,1290,Goa,West,,,,,,,,,
02 May 2020,Thursday,Carla  Mccormick,Nestle Rolo Potz,1,441.00,441,Varanasi,North,,,,,,,,,
03 May 2020,Friday,Cassandra  Franklin,Nestle Maxibon Cookie,1,258.00,258,Delhi,North,,,,,,,,,
04 May 2020,Saturday,Ben  Perez,Nestle Toffee Crumble,2,479.00,958,Goa,West,,,,,,,,,
05 May 2020,Sunday,Brooke  Horton,Nestle Toffee Crumble,1,391.00,391,Nainital,North,,,,,,,,,
06 May 2020,Monday,Cecilia  Manning,Nestle Rolo Potz,2,135.00,270,Trivandrum,South,,,,,,,,,
07 May 2020,Tuesday,Herman  Williams,Nestle Fab,3,169.00,507,Darjeeling,East,,,,,,,,,
08 May 2020,Wednesday,Lance  Yates,Nestle Rolo Potz,3,391.00,1173,Srinagar,North,,,,,,,,,
09 May 2020,Thursday,Shari  Silva,Nestle Rolo Potz,2,225.00,450,Mysore,South,,,,,,,,,
10 May 2020,Friday,Jaime  Pearson,Nestle Smarties Pop-Up,2,332.00,664,Jodhpur,North,,,,,,,,,
11 May 2020,Saturday,Della  Jensen,Nestle Toffee Crumble,1,239.00,239,Patna,East,,,,,,,,,
12 May 2020,Sunday,Felicia  Jennings,Nestle Maxibon Cookie,2,448.00,896,Pune,West,,,,,,,,,
13 May 2020,Monday,Andrew  Meyer,Nestle Toffee Crumble,3,287.00,861,Mumbai,West,,,,,,,,,
14 May 2020,Tuesday,Blake  Bridges,Nestle Rowntree Fruit Pastil,2,399.00,798,Cochin,South,,,,,,,,,
15 May 2020,Wednesday,Charlie  Wood,Nestle Milky Bar Stick,1,286.00,286,Agra,North,,,,,,,,,
16 May 2020,Thursday,Don  Gonzales,Nestle Rolo Potz,1,324.00,324,Mysore,South,,,,,,,,,
17 May 2020,Friday,Edwin  Malone,Nestle Aero Mint Potz,2,216.00,432,Kolkata,East,,,,,,,,,
18 May 2020,Saturday,Carla  Mccormick,Nestle Maxibon Cookie,2,411.00,822,Varanasi,North,,,,,,,,,
19 May 2020,Sunday,Tiffany  May,Nestle Smarties Pop-Up,2,218.00,436,Agra,North,,,,,,,,,
20 May 2020,Monday,Pauline  Beck,Nestle Rolo Potz,3,152.00,456,Pune,West,,,,,,,,,
21 May 2020,Tuesday,Jenny  Garcia,Nestle Smarties Pop-Up,3,225.00,675,Shimla,North,,,,,,,,,
22 May 2020,Wednesday,Christy  Olson,Nestle Rowntree Fruit Pastil,1,127.00,127,Surat,West,,,,,,,,,
23 May 2020,Thursday,Sonya  Mullins,Nestle Smarties Pop-Up,1,470.00,470,Kolkata,East,,,,,,,,,
24 May 2020,Friday,Peter  Hodges,Nestle Milky Bar Stick,2,181.00,362,Shimla,North,,,,,,,,,
25 May 2020,Saturday,Isabel  Cross,Nestle Rowntree Fruit Pastil,2,334.00,668,Ranchi,East,,,,,,,,,
26 May 2020,Sunday,Andrew  Meyer,Nestle Smarties Pop-Up,1,119.00,119,Mumbai,West,,,,,,,,,
27 May 2020,Monday,Rachel  Gomez,Nestle Rowntree Fruit Pastil,3,332.00,996,Delhi,North,,,,,,,,,
28 May 2020,Tuesday,Della  Jensen,Nestle Milky Bar Stick,3,237.00,711,Patna,East,,,,,,,,,
29 May 2020,Wednesday,Andrew  Meyer,Nestle Milky Bar Stick,1,414.00,414,Mumbai,West,,,,,,,,,
30 May 2020,Thursday,Paulette  Spencer,Nestle Smarties Pop-Up,3,422.00,1266,Hyderabad,South,,,,,,,,,
31 May 2020,Friday,Peter  Hodges,Nestle Aero Mint Potz,3,366.00,1098,Shimla,North,,,,,,,,,
01 June 2020,Saturday,Jenny  Garcia,Nestle Aero Mint Potz,2,137.00,274,Shimla,North,,,,,,,,,
02 June 2020,Sunday,Max  Rodgers,Nestle Fab,4,483.00,1932,Nagpur,West,,,,,,,,,
03 June 2020,Monday,Rachel  Gomez,Nestle Aero Mint Potz,1,482.00,482,Delhi,North,,,,,,,,,
04 June 2020,Tuesday,Sandra  Floyd,Nestle Milky Bar Stick,4,195.00,780,Nainital,North,,,,,,,,,
05 June 2020,Wednesday,Cindy  Becker,Nestle Maxibon Cookie,3,423.00,1269,Bangalore,South,,,,,,,,,
06 June 2020,Thursday,Eric  Rose,Nestle Aero Mint Potz,2,390.00,780,Mumbai,West,,,,,,,,,
07 June 2020,Friday,Cindy  Becker,Nestle Maxibon Cookie,2,222.00,444,Bangalore,South,,,,,,,,,
08 June 2020,Saturday,Christy  Olson,Nestle Nobbly Bobbly,3,325.00,975,Surat,West,,,,,,,,,
09 June 2020,Sunday,Della  Jensen,Nestle Smarties Pop-Up,2,330.00,660,Patna,East,,,,,,,,,
10 June 2020,Monday,Elaine  Ellis,Nestle Smarties Pop-Up,2,104.00,208,Hyderabad,South,,,,,,,,,
11 June 2020,Tuesday,Peter  Hodges,Nestle Rolo Potz,21,110.00,2310,Shimla,North,,,,,,,,,
12 June 2020,Wednesday,Joey  Wong,Nestle Kit Kat Cone,2,113.00,226,Goa,West,,,,,,,,,
13 June 2020,Thursday,Eddie  Green,Nestle Nobbly Bobbly,2,119.00,238,Durgapur,East,,,,,,,,,
14 June 2020,Friday,Tiffany  May,Nestle Maxibon Cookie,1,423.00,423,Agra,North,,,,,,,,,
15 June 2020,Saturday,Max  Rodgers,Nestle Milky Bar Stick,3,304.00,912,Nagpur,West,,,,,,,,,
16 June 2020,Sunday,Donna  Reid,Nestle Rolo Potz,3,362.00,1086,Goa,West,,,,,,,,,
17 June 2020,Monday,Johanna  Boone,Nestle Smarties Pop-Up,2,137.00,274,Mysore,South,,,,,,,,,
18 June 2020,Tuesday,Willie  Vega,Nestle Milky Bar Stick,3,188.00,564,Delhi,North,,,,,,,,,
19 June 2020,Wednesday,Elvira  Bowman,Nestle Fab,3,358.00,1074,Srinagar,North,,,,,,,,,
20 June 2020,Thursday,Drew  Rogers,Nestle Maxibon Cookie,2,465.00,930,Delhi,North,,,,,,,,,
21 June 2020,Friday,Isabel  Cross,Nestle Rolo Potz,17,322.00,5474,Ranchi,East,,,,,,,,,
22 June 2020,Saturday,Guillermo  Potter,Nestle Kit Kat Cone,3,148.00,444,Nainital,North,,,,,,,,,
23 June 2020,Sunday,Ernest  Davis,Nestle Milky Bar Stick,1,204.00,204,Mumbai,West,,,,,,,,,
24 June 2020,Monday,Lorraine  Gibson,Nestle Milky Bar Stick,3,410.00,1230,Kolkata,East,,,,,,,,,
25 June 2020,Tuesday,Dan  Peterson,Nestle Smarties Pop-Up,3,281.00,843,Shimla,North,,,,,,,,,
26 June 2020,Wednesday,Robert  Munoz,Nestle Rowntree Screamers,3,165.00,495,Delhi,North,,,,,,,,,
27 June 2020,Thursday,Max  Rodgers,Nestle Toffee Crumble,13,235.00,3055,Nagpur,West,,,,,,,,,
28 June 2020,Friday,Sandra  Floyd,Nestle Rowntree Fruit Pastil,3,437.00,1311,Nainital,North,,,,,,,,,
29 June 2020,Saturday,Drew  Rogers,Nestle Rowntree Fruit Pastil,1,125.00,125,Delhi,North,,,,,,,,,
30 June 2020,Sunday,Max  Rodgers,Nestle Aero Mint Potz,3,450.00,1350,Nagpur,West,,,,,,,,,
01 July 2020,Monday,Tiffany  May,Nestle Aero Mint Potz,1,473.00,473,Agra,North,,,,,,,,,
02 July 2020,Tuesday,Rachel  Gomez,Nestle Kit Kat Cone,2,391.00,782,Delhi,North,,,,,,,,,
03 July 2020,Wednesday,Brooke  Horton,Nestle Toffee Crumble,1,357.00,357,Nainital,North,,,,,,,,,
04 July 2020,Thursday,Pauline  Beck,Nestle Smarties Pop-Up,1,336.00,336,Pune,West,,,,,,,,,
05 July 2020,Friday,Marion  Glover,Nestle Maxibon Cookie,3,476.00,1428,Durgapur,East,,,,,,,,,
06 July 2020,Saturday,Mable  Lindsey,Nestle Smarties Pop-Up,2,127.00,254,Ahmedabad,West,,,,,,,,,
07 July 2020,Sunday,Guillermo  Potter,Nestle Smarties Pop-Up,1,366.00,366,Nainital,North,,,,,,,,,
08 July 2020,Monday,Iris  Underwood,Nestle Rowntree Fruit Pastil,3,224.00,672,Pune,West,,,,,,,,,
09 July 2020,Tuesday,Cindy  Becker,Nestle Smarties Pop-Up,2,473.00,946,Bangalore,South,,,,,,,,,
10 July 2020,Wednesday,Eddie  Green,Nestle Maxibon Cookie,1,280.00,280,Durgapur,East,,,,,,,,,
11 July 2020,Thursday,Lynette  Brewer,Nestle Rowntree Fruit Pastil,2,400.00,800,Varanasi,North,,,,,,,,,
